symbol,funding_time_ms,funding_rate,mark
SOL,1657814400000,-0.00000043,
SOL,1657843200004,0.00010000,
SOL,1657872000019,0.00010000,
SOL,1657900800017,0.00002787,
SOL,1657929600021,0.00007745,
SOL,1657958400014,0.00010000,
SOL,1657987200005,0.00004828,
SOL,1658016000000,0.00010000,
SOL,1658044800003,0.00010000,
SOL,1658073600007,0.00010000,
SOL,1658102400001,0.00004956,
SOL,1658131200004,0.00010000,
SOL,1658160000019,0.00010000,
SOL,1658188800000,0.00010000,
SOL,1658217600000,0.00010000,
SOL,1658246400001,0.00010000,
SOL,1658275200004,0.00010000,
SOL,1658304000000,0.00010000,
SOL,1658332800003,0.00010000,
SOL,1658361600000,0.00010000,
SOL,1658390400018,0.00010000,
SOL,1658419200011,0.00010000,
SOL,1658448000014,0.00010000,
SOL,1658476800000,0.00010000,
SOL,1658505600000,0.00010000,
SOL,1658534400004,0.00005983,
SOL,1658563200002,0.00007218,
SOL,1658592000001,0.00010000,
SOL,1658620800000,0.00001546,
SOL,1658649600011,0.00010000,
SOL,1658678400000,0.00002870,
SOL,1658707200000,0.00010000,
SOL,1658736000014,-0.00002960,
SOL,1658764800006,0.00001302,
SOL,1658793600010,0.00002473,
SOL,1658822400000,0.00004215,
SOL,1658851200000,0.00007794,
SOL,1658880000008,0.00000723,
SOL,1658908800000,0.00006030,
SOL,1658937600003,-0.00000725,
SOL,1658966400009,0.00010000,
SOL,1658995200008,0.00010000,
SOL,1659024000013,0.00010000,
SOL,1659052800000,0.00010000,
SOL,1659081600000,0.00010000,
SOL,1659110400000,0.00010000,
SOL,1659139200005,0.00010000,
SOL,1659168000009,0.00010000,
SOL,1659196800000,0.00010000,
SOL,1659225600022,0.00010000,
SOL,1659254400011,0.00010000,
SOL,1659283200019,0.00010000,
SOL,1659312000010,0.00001220,
SOL,1659340800019,0.00010000,
SOL,1659369600017,0.00010000,
SOL,1659398400000,0.00009608,
SOL,1659427200007,-0.00001138,
SOL,1659456000014,-0.00000570,
SOL,1659484800001,0.00003935,
SOL,1659513600020,-0.00008266,
SOL,1659542400008,-0.00018240,
SOL,1659571200001,-0.00003691,
SOL,1659600000009,-0.00005352,
SOL,1659628800015,-0.00000177,
SOL,1659657600005,0.00002935,
SOL,1659686400000,0.00010000,
SOL,1659715200000,0.00009433,
SOL,1659744000021,0.00010000,
SOL,1659772800000,0.00010000,
SOL,1659801600015,0.00010000,
SOL,1659830400013,0.00010000,
SOL,1659859200000,0.00008300,
SOL,1659888000014,0.00006506,
SOL,1659916800009,0.00010000,
SOL,1659945600006,0.00010000,
SOL,1659974400000,0.00010000,
SOL,1660003200020,0.00010000,
SOL,1660032000000,0.00010000,
SOL,1660060800000,0.00010000,
SOL,1660089600000,0.00006131,
SOL,1660118400016,0.00010000,
SOL,1660147200018,0.00010000,
SOL,1660176000012,0.00010000,
SOL,1660204800000,0.00010000,
SOL,1660233600000,0.00010000,
SOL,1660262400006,0.00010000,
SOL,1660291200000,0.00010000,
SOL,1660320000005,0.00010000,
SOL,1660348800012,0.00010000,
SOL,1660377600006,0.00010000,
SOL,1660406400018,0.00010000,
SOL,1660435200000,0.00010000,
SOL,1660464000000,0.00010000,
SOL,1660492800000,0.00005903,
SOL,1660521600010,0.00010000,
SOL,1660550400002,0.00010000,
SOL,1660579200010,0.00010000,
SOL,1660608000010,0.00005359,
SOL,1660636800002,0.00010000,
SOL,1660665600000,0.00007023,
SOL,1660694400020,0.00005260,
SOL,1660723200016,0.00000294,
SOL,1660752000001,0.00003733,
SOL,1660780800005,-0.00013830,
SOL,1660809600012,0.00003437,
SOL,1660838400013,-0.00010846,
SOL,1660867200000,0.00000621,
SOL,1660896000000,-0.00038828,
SOL,1660924800009,-0.00033393,
SOL,1660953600000,-0.00011506,
SOL,1660982400005,-0.00005997,
SOL,1661011200000,-0.00001428,
SOL,1661040000010,-0.00010479,
SOL,1661068800013,-0.00008599,
SOL,1661097600000,-0.00026181,
SOL,1661126400011,-0.00032270,
SOL,1661155200005,-0.00002910,
SOL,1661184000005,-0.00009817,
SOL,1661212800000,-0.00004493,
SOL,1661241600021,0.00006755,
SOL,1661270400005,0.00004169,
SOL,1661299200017,0.00007789,
SOL,1661328000021,-0.00008471,
SOL,1661356800000,-0.00000588,
SOL,1661385600003,0.00002438,
SOL,1661414400000,-0.00015818,
SOL,1661443200004,-0.00010820,
SOL,1661472000001,-0.00008608,
SOL,1661500800004,-0.00030594,
SOL,1661529600000,-0.00012159,
SOL,1661558400010,-0.00044781,
SOL,1661587200007,-0.00042888,
SOL,1661616000008,-0.00023003,
SOL,1661644800019,-0.00040142,
SOL,1661673600000,-0.00026121,
SOL,1661702400000,-0.00027065,
SOL,1661731200000,-0.00049567,
SOL,1661760000000,-0.00023722,
SOL,1661788800001,-0.00001951,
SOL,1661817600001,0.00004076,
SOL,1661846400005,-0.00000569,
SOL,1661875200010,-0.00009646,
SOL,1661904000000,0.00003327,
SOL,1661932800005,0.00004943,
SOL,1661961600013,-0.00001411,
SOL,1661990400012,0.00001033,
SOL,1662019200000,-0.00010618,
SOL,1662048000013,0.00000381,
SOL,1662076800002,0.00005040,
SOL,1662105600013,0.00010000,
SOL,1662134400000,0.00007740,
SOL,1662163200000,-0.00014696,
SOL,1662192000002,-0.00006406,
SOL,1662220800007,-0.00012061,
SOL,1662249600008,-0.00001164,
SOL,1662278400009,0.00006509,
SOL,1662307200000,0.00010000,
SOL,1662336000015,0.00008913,
SOL,1662364800013,0.00010000,
SOL,1662393600007,0.00001162,
SOL,1662422400018,0.00009084,
SOL,1662451200020,0.00010000,
SOL,1662480000028,0.00010000,
SOL,1662508800013,-0.00016706,
SOL,1662537600022,-0.00007127,
SOL,1662566400021,-0.00001799,
SOL,1662595200010,0.00010000,
SOL,1662624000000,0.00010000,
SOL,1662652800003,0.00010000,
SOL,1662681600011,0.00010000,
SOL,1662710400000,0.00010000,
SOL,1662739200000,0.00010000,
SOL,1662768000003,0.00010000,
SOL,1662796800000,0.00010000,
SOL,1662825600012,0.00010000,
SOL,1662854400009,0.00010000,
SOL,1662883200012,0.00009056,
SOL,1662912000005,0.00005748,
SOL,1662940800007,0.00005331,
SOL,1662969600013,0.00006804,
SOL,1662998400000,0.00010000,
SOL,1663027200004,0.00009816,
SOL,1663056000000,0.00001301,
SOL,1663084800000,0.00001102,
SOL,1663113600000,-0.00012007,
SOL,1663142400000,-0.00016733,
SOL,1663171200000,-0.00017481,
SOL,1663200000019,-0.00003747,
SOL,1663228800012,0.00004054,
SOL,1663257600007,-0.00001190,
SOL,1663286400000,0.00004718,
SOL,1663315200000,0.00009735,
SOL,1663344000000,0.00006856,
SOL,1663372800000,0.00006919,
SOL,1663401600012,0.00005892,
SOL,1663430400017,-0.00002200,
SOL,1663459200000,-0.00001851,
SOL,1663488000004,0.00008689,
SOL,1663516800000,0.00010000,
SOL,1663545600018,-0.00006003,
SOL,1663574400006,0.00001902,
SOL,1663603200010,-0.00007240,
SOL,1663632000007,0.00004552,
SOL,1663660800001,0.00010000,
SOL,1663689600000,0.00001907,
SOL,1663718400001,-0.00001212,
SOL,1663747200005,-0.00003318,
SOL,1663776000000,0.00001837,
SOL,1663804800000,-0.00018851,
SOL,1663833600000,-0.00013428,
SOL,1663862400011,0.00010000,
SOL,1663891200023,0.00010000,
SOL,1663920000004,0.00010000,
SOL,1663948800005,-0.00010164,
SOL,1663977600000,0.00010000,
SOL,1664006400005,0.00010000,
SOL,1664035200000,0.00010000,
SOL,1664064000010,0.00010000,
SOL,1664092800000,0.00010000,
SOL,1664121600003,0.00010000,
SOL,1664150400001,0.00003610,
SOL,1664179200006,0.00008988,
SOL,1664208000000,0.00006761,
SOL,1664236800026,0.00010000,
SOL,1664265600004,0.00010000,
SOL,1664294400006,0.00009514,
SOL,1664323200011,-0.00013748,
SOL,1664352000000,0.00001343,
SOL,1664380800000,-0.00011599,
SOL,1664409600010,-0.00000672,
SOL,1664438400000,0.00010000,
SOL,1664467200000,0.00010000,
SOL,1664496000006,0.00010000,
SOL,1664524800002,-0.00001118,
SOL,1664553600007,0.00010000,
SOL,1664582400008,0.00005725,
SOL,1664611200011,-0.00000937,
SOL,1664640000000,-0.00008454,
SOL,1664668800000,-0.00000316,
SOL,1664697600000,-0.00012694,
SOL,1664726400006,-0.00005076,
SOL,1664755200000,0.00010000,
SOL,1664784000014,0.00010000,
SOL,1664812800010,-0.00003979,
SOL,1664841600006,0.00004722,
SOL,1664870400004,0.00010000,
SOL,1664899200013,-0.00005705,
SOL,1664928000000,-0.00002002,
SOL,1664956800000,0.00004800,
SOL,1664985600012,0.00007886,
SOL,1665014400008,0.00002369,
SOL,1665043200002,0.00010000,
SOL,1665072000006,0.00000634,
SOL,1665100800000,0.00000005,
SOL,1665129600000,0.00008021,
SOL,1665158400007,-0.00014355,
SOL,1665187200010,-0.00000080,
SOL,1665216000004,0.00010000,
SOL,1665244800018,0.00010000,
SOL,1665273600000,-0.00005496,
SOL,1665302400007,0.00003166,
SOL,1665331200011,-0.00007535,
SOL,1665360000018,0.00010000,
SOL,1665388800000,0.00010000,
SOL,1665417600026,0.00010000,
SOL,1665446400020,0.00010000,
SOL,1665475200027,0.00010000,
SOL,1665504000000,0.00001173,
SOL,1665532800014,0.00003208,
SOL,1665561600000,-0.00006356,
SOL,1665590400000,0.00010000,
SOL,1665619200013,0.00002943,
SOL,1665648000016,-0.00000510,
SOL,1665676800009,-0.00018636,
SOL,1665705600020,-0.00005035,
SOL,1665734400000,0.00003869,
SOL,1665763200009,0.00008847,
SOL,1665792000001,0.00002301,
SOL,1665820800005,-0.00007960,
SOL,1665849600004,-0.00006648,
SOL,1665878400012,0.00003129,
SOL,1665907200000,-0.00010784,
SOL,1665936000010,-0.00008849,
SOL,1665964800012,-0.00011773,
SOL,1665993600010,0.00001724,
SOL,1666022400017,0.00005717,
SOL,1666051200010,0.00001567,
SOL,1666080000008,0.00010000,
SOL,1666108800000,0.00009704,
SOL,1666137600007,0.00003131,
SOL,1666166400022,0.00010000,
SOL,1666195200016,0.00010000,
SOL,1666224000000,0.00008555,
SOL,1666252800013,0.00010000,
SOL,1666281600000,0.00009895,
SOL,1666310400005,0.00010000,
SOL,1666339200018,0.00000742,
SOL,1666368000000,0.00004104,
SOL,1666396800000,-0.00016497,
SOL,1666425600015,-0.00001121,
SOL,1666454400000,-0.00009324,
SOL,1666483200025,0.00003894,
SOL,1666512000000,0.00001405,
SOL,1666540800004,0.00007513,
SOL,1666569600009,0.00010000,
SOL,1666598400012,0.00010000,
SOL,1666627200002,-0.00003209,
SOL,1666656000013,-0.00001944,
SOL,1666684800013,0.00009947,
SOL,1666713600000,0.00001166,
SOL,1666742400006,0.00010000,
SOL,1666771200013,0.00010000,
SOL,1666800000000,0.00000893,
SOL,1666828800009,0.00006525,
SOL,1666857600006,0.00010000,
SOL,1666886400009,0.00008781,
SOL,1666915200000,0.00006137,
SOL,1666944000000,0.00007565,
SOL,1666972800007,-0.00006715,
SOL,1667001600000,0.00010000,
SOL,1667030400003,0.00010000,
SOL,1667059200010,0.00010000,
SOL,1667088000000,0.00007022,
SOL,1667116800013,0.00010000,
SOL,1667145600009,0.00010000,
SOL,1667174400012,0.00010000,
SOL,1667203200000,0.00010000,
SOL,1667232000010,0.00005671,
SOL,1667260800000,-0.00007785,
SOL,1667289600000,-0.00003806,
SOL,1667318400000,-0.00006234,
SOL,1667347200000,0.00000095,
SOL,1667376000000,0.00001628,
SOL,1667404800019,0.00000418,
SOL,1667433600011,-0.00025803,
SOL,1667462400016,0.00006571,
SOL,1667491200005,0.00002784,
SOL,1667520000000,-0.00008290,
SOL,1667548800004,0.00010000,
SOL,1667577600020,0.00009262,
SOL,1667606400009,0.00010000,
SOL,1667635200007,0.00010000,
SOL,1667664000018,0.00010000,
SOL,1667692800009,0.00010000,
SOL,1667721600000,0.00010000,
SOL,1667750400010,0.00010000,
SOL,1667779200012,0.00010000,
SOL,1667808000014,0.00009319,
SOL,1667836800006,0.00010000,
SOL,1667865600000,-0.00035346,
SOL,1667894400001,-0.00124635,
SOL,1667923200005,-0.00059042,
SOL,1667952000000,-0.00750000,
SOL,1667980800013,-0.00750000,
SOL,1668009600004,-0.01500000,
SOL,1668024000018,-0.02000000,
SOL,1668038400006,-0.02000000,
SOL,1668052800011,-0.02000000,
SOL,1668060000000,-0.02000000,
SOL,1668067200000,-0.02000000,
SOL,1668074400000,-0.02000000,
SOL,1668081600000,-0.02000000,
SOL,1668088800007,-0.00937683,
SOL,1668096000015,-0.00801579,
SOL,1668103200011,-0.01610749,
SOL,1668110400000,-0.01792917,
SOL,1668117600000,-0.00023209,
SOL,1668124800000,-0.00262997,
SOL,1668132000011,-0.00229218,
SOL,1668139200003,-0.00407097,
SOL,1668146400007,-0.00209331,
SOL,1668153600015,-0.00097284,
SOL,1668160800009,-0.00229598,
SOL,1668168000005,-0.00266380,
SOL,1668175200000,-0.00373271,
SOL,1668182400027,-0.01139731,
SOL,1668189600000,-0.00145664,
SOL,1668196800004,-0.00153438,
SOL,1668204000000,-0.00070730,
SOL,1668211200007,-0.00029718,
SOL,1668218400013,-0.00189030,
SOL,1668225600000,-0.00194529,
SOL,1668232800015,-0.00678495,
SOL,1668240000016,-0.00090442,
SOL,1668247200015,-0.00043311,
SOL,1668254400014,-0.00166604,
SOL,1668261600013,-0.00153586,
SOL,1668268800000,-0.00087212,
SOL,1668276000000,-0.00018986,
SOL,1668283200000,-0.00020720,
SOL,1668290400016,-0.00097367,
SOL,1668297600004,-0.00070342,
SOL,1668304800006,-0.00078974,
SOL,1668312000001,-0.00163101,
SOL,1668319200015,-0.00033147,
SOL,1668326400000,-0.00177010,
SOL,1668333600000,-0.00099368,
SOL,1668340800007,-0.00083974,
SOL,1668348000011,-0.00082750,
SOL,1668355200017,-0.00013499,
SOL,1668362400001,0.00001458,
SOL,1668369600011,-0.00019347,
SOL,1668376800003,-0.00049299,
SOL,1668384000000,-0.00172930,
SOL,1668391200000,-0.00444734,
SOL,1668398400004,-0.00469829,
SOL,1668405600000,-0.00025664,
SOL,1668412800000,-0.00020798,
SOL,1668420000000,-0.00037676,
SOL,1668427200000,-0.00065817,
SOL,1668434400013,0.00002500,
SOL,1668441600000,-0.00078889,
SOL,1668448800000,-0.00120937,
SOL,1668456000021,0.00002500,
SOL,1668463200015,-0.00007464,
SOL,1668470400014,0.00002500,
SOL,1668477600000,0.00002500,
SOL,1668484800016,-0.00047690,
SOL,1668492000010,-0.00073828,
SOL,1668499200009,0.00002500,
SOL,1668506400018,0.00002500,
SOL,1668513600030,-0.00022903,
SOL,1668520800006,-0.00022959,
SOL,1668528000010,-0.00071141,
SOL,1668535200010,-0.00136816,
SOL,1668542400000,-0.00066296,
SOL,1668549600000,-0.00074848,
SOL,1668556800011,-0.00095985,
SOL,1668564000000,-0.00055134,
SOL,1668571200014,-0.00094499,
SOL,1668578400006,-0.00045854,
SOL,1668585600004,-0.00091330,
SOL,1668592800000,-0.00110550,
SOL,1668600000000,-0.00107526,
SOL,1668607200000,-0.00074867,
SOL,1668614400008,-0.00031476,
SOL,1668621600018,-0.00062708,
SOL,1668628800006,-0.00003556,
SOL,1668636000000,-0.00004335,
SOL,1668643200000,-0.00015275,
SOL,1668650400009,-0.00008299,
SOL,1668657600022,-0.00033443,
SOL,1668664800013,-0.00001852,
SOL,1668672000000,-0.00009190,
SOL,1668679200022,-0.00003299,
SOL,1668686400009,0.00002500,
SOL,1668693600000,-0.00336778,
SOL,1668700800006,-0.00141975,
SOL,1668708000003,-0.00141426,
SOL,1668715200020,-0.00038974,
SOL,1668722400008,-0.00040385,
SOL,1668729600004,-0.00107448,
SOL,1668736800004,-0.00046528,
SOL,1668744000000,-0.00035674,
SOL,1668751200007,-0.00029566,
SOL,1668758400016,-0.00021531,
SOL,1668787200000,-0.00082757,
SOL,1668816000000,-0.00068642,
SOL,1668844800004,-0.00114938,
SOL,1668873600024,-0.00052327,
SOL,1668902400015,-0.00047571,
SOL,1668931200004,-0.00037408,
SOL,1668960000000,-0.00112922,
SOL,1668988800006,-0.00075953,
SOL,1669017600015,-0.00050830,
SOL,1669046400000,-0.00116096,
SOL,1669075200000,-0.00016606,
SOL,1669104000000,-0.00056977,
SOL,1669132800000,-0.00089583,
SOL,1669161600000,-0.00042476,
SOL,1669190400011,-0.00011053,
SOL,1669219200014,-0.00097051,
SOL,1669248000007,-0.00110661,
SOL,1669276800014,-0.00140960,
SOL,1669305600013,-0.00203998,
SOL,1669334400004,-0.00066695,
SOL,1669363200015,-0.00025529,
SOL,1669392000000,-0.00056949,
SOL,1669420800011,-0.00015345,
SOL,1669449600000,-0.00034616,
SOL,1669478400000,-0.00055804,
SOL,1669507200012,-0.00147702,
SOL,1669536000000,-0.00043291,
SOL,1669564800003,-0.00032864,
SOL,1669593600015,-0.00016117,
SOL,1669622400004,-0.00540619,
SOL,1669651200011,-0.00281466,
SOL,1669680000000,-0.00021025,
SOL,1669708800015,-0.00046230,
SOL,1669737600000,-0.00073299,
SOL,1669766400007,-0.00048248,
SOL,1669795200000,-0.00140667,
SOL,1669824000015,-0.00041907,
SOL,1669852800001,-0.00083649,
SOL,1669881600006,-0.00015134,
SOL,1669910400000,-0.00019490,
SOL,1669939200001,-0.00093645,
SOL,1669968000016,-0.00174192,
SOL,1669996800017,-0.00005628,
SOL,1670025600006,0.00009346,
SOL,1670054400000,-0.00016897,
SOL,1670083200011,-0.00030733,
SOL,1670112000006,-0.00022684,
SOL,1670140800000,0.00004642,
SOL,1670169600006,-0.00001362,
SOL,1670198400002,0.00010000,
SOL,1670227200011,-0.00006606,
SOL,1670256000008,0.00010000,
SOL,1670284800014,0.00010000,
SOL,1670313600027,0.00006467,
SOL,1670342400009,0.00001418,
SOL,1670371200000,0.00004454,
SOL,1670400000000,0.00003151,
SOL,1670428800000,0.00005056,
SOL,1670457600006,0.00005017,
SOL,1670486400000,-0.00028326,
SOL,1670515200014,0.00001999,
SOL,1670544000017,-0.00009895,
SOL,1670572800005,-0.00002372,
SOL,1670601600000,0.00007054,
SOL,1670630400009,-0.00004552,
SOL,1670659200010,-0.00000593,
SOL,1670688000001,-0.00016454,
SOL,1670716800011,-0.00003942,
SOL,1670745600007,-0.00010562,
SOL,1670774400011,-0.00000944,
SOL,1670803200000,-0.00018430,
SOL,1670832000004,-0.00028652,
SOL,1670860800000,-0.00012371,
SOL,1670889600000,-0.00001654,
SOL,1670918400018,0.00000020,
SOL,1670947200011,0.00010000,
SOL,1670976000010,0.00010000,
SOL,1671004800015,0.00010000,
SOL,1671033600004,0.00010000,
SOL,1671062400000,0.00010000,
SOL,1671091200023,0.00010000,
SOL,1671120000010,0.00010000,
SOL,1671148800016,0.00010000,
SOL,1671177600011,0.00010000,
SOL,1671206400001,-0.00003932,
SOL,1671235200001,-0.00007161,
SOL,1671264000011,-0.00045890,
SOL,1671292800011,-0.00034297,
SOL,1671321600008,-0.00045493,
SOL,1671350400001,-0.00027776,
SOL,1671379200012,-0.00035966,
SOL,1671408000000,-0.00018596,
SOL,1671436800000,-0.00045428,
SOL,1671465600000,-0.00037600,
SOL,1671494400005,-0.00029256,
SOL,1671523200016,-0.00020607,
SOL,1671552000000,-0.00024139,
SOL,1671580800007,-0.00007839,
SOL,1671609600012,-0.00034859,
SOL,1671638400017,-0.00033756,
SOL,1671667200004,-0.00027437,
SOL,1671696000000,-0.00027483,
SOL,1671724800001,-0.00010761,
SOL,1671753600018,-0.00009791,
SOL,1671782400000,0.00009921,
SOL,1671811200000,-0.00007019,
SOL,1671840000001,-0.00000174,
SOL,1671868800007,-0.00121249,
SOL,1671897600008,-0.00155484,
SOL,1671926400000,-0.00063471,
SOL,1671955200013,-0.00080818,
SOL,1671984000000,-0.00017688,
SOL,1672012800001,-0.00017839,
SOL,1672041600000,-0.00035979,
SOL,1672070400005,-0.00034214,
SOL,1672099200005,-0.00014455,
SOL,1672128000010,0.00000029,
SOL,1672156800006,-0.00016284,
SOL,1672185600010,0.00010000,
SOL,1672214400010,-0.00049469,
SOL,1672243200010,-0.00062657,
SOL,1672272000011,-0.00049537,
SOL,1672300800000,-0.00011408,
SOL,1672329600008,-0.00013498,
SOL,1672358400000,-0.00277763,
SOL,1672387200000,-0.00216253,
SOL,1672416000000,-0.00240802,
SOL,1672444800014,-0.00284191,
SOL,1672473600000,-0.00180298,
SOL,1672502400000,-0.00095178,
SOL,1672531200000,-0.00092452,
SOL,1672560000008,-0.00039729,
SOL,1672588800000,-0.00097445,
SOL,1672617600000,-0.00105604,
SOL,1672646400008,-0.00073395,
SOL,1672675200015,-0.00036678,
SOL,1672704000003,-0.00137389,
SOL,1672732800018,-0.00322060,
SOL,1672761600000,-0.00820119,
SOL,1672790400000,-0.00349905,
SOL,1672819200016,-0.00927078,
SOL,1672848000011,-0.00145742,
SOL,1672876800009,-0.00197574,
SOL,1672905600011,-0.00017797,
SOL,1672934400000,-0.00035808,
SOL,1672963200005,-0.00286750,
SOL,1672992000001,-0.00005103,
SOL,1673020800000,-0.00097063,
SOL,1673049600006,-0.00063098,
SOL,1673078400017,-0.00008222,
SOL,1673107200000,-0.00049317,
SOL,1673136000015,-0.00032422,
SOL,1673164800000,-0.00041686,
SOL,1673193600010,-0.00023070,
SOL,1673222400003,-0.00022750,
SOL,1673251200000,0.00010000,
SOL,1673280000006,0.00010000,
SOL,1673308800003,0.00010000,
SOL,1673337600021,0.00010000,
SOL,1673366400000,-0.00015347,
SOL,1673395200011,-0.00024850,
SOL,1673424000006,-0.00001768,
SOL,1673452800004,0.00010000,
SOL,1673481600000,0.00010000,
SOL,1673510400000,0.00010000,
SOL,1673539200000,-0.00044772,
SOL,1673568000004,-0.00005616,
SOL,1673596800000,0.00002603,
SOL,1673625600018,-0.00058902,
SOL,1673654400000,0.00010000,
SOL,1673683200001,0.00027702,
SOL,1673712000000,0.00010000,
SOL,1673740800010,0.00023978,
SOL,1673769600002,0.00036502,
SOL,1673798400000,0.00012309,
SOL,1673827200010,0.00019979,
SOL,1673856000007,0.00041624,
SOL,1673884800000,0.00010000,
SOL,1673913600004,0.00012293,
SOL,1673942400005,0.00010000,
SOL,1673971200001,0.00010000,
SOL,1674000000008,0.00010000,
SOL,1674028800009,0.00010000,
SOL,1674057600017,0.00010000,
SOL,1674086400000,0.00010000,
SOL,1674115200015,0.00010000,
SOL,1674144000012,0.00010000,
SOL,1674172800000,0.00010000,
SOL,1674201600000,0.00010000,
SOL,1674230400000,0.00010000,
SOL,1674259200013,0.00010000,
SOL,1674288000001,0.00030268,
SOL,1674316800016,0.00010000,
SOL,1674345600000,0.00010000,
SOL,1674374400000,0.00010000,
SOL,1674403200023,0.00010000,
SOL,1674432000014,0.00010000,
SOL,1674460800014,0.00010000,
SOL,1674489600016,0.00010000,
SOL,1674518400008,0.00010000,
SOL,1674547200008,0.00013079,
SOL,1674576000000,0.00010000,
SOL,1674604800012,0.00010000,
SOL,1674633600000,0.00001239,
SOL,1674662400010,0.00010000,
SOL,1674691200010,0.00010000,
SOL,1674720000003,0.00010000,
SOL,1674748800020,0.00010000,
SOL,1674777600008,0.00010000,
SOL,1674806400000,0.00010000,
SOL,1674835200000,0.00010000,
SOL,1674864000009,0.00010000,
SOL,1674892800018,0.00013046,
SOL,1674921600005,0.00010000,
SOL,1674950400011,0.00010000,
SOL,1674979200000,0.00010000,
SOL,1675008000008,0.00010000,
SOL,1675036800001,0.00050275,
SOL,1675065600000,0.00010000,
SOL,1675094400000,0.00010000,
SOL,1675123200005,0.00010000,
SOL,1675152000000,0.00010000,
SOL,1675180800007,0.00010000,
SOL,1675209600013,0.00010000,
SOL,1675238400000,0.00010000,
SOL,1675267200012,0.00010000,
SOL,1675296000004,0.00010000,
SOL,1675324800023,0.00026236,
SOL,1675353600003,0.00010000,
SOL,1675382400010,0.00010000,
SOL,1675411200000,0.00006262,
SOL,1675440000000,0.00007317,
SOL,1675468800010,0.00010000,
SOL,1675497600000,0.00010000,
SOL,1675526400000,0.00010000,
SOL,1675555200016,0.00010000,
SOL,1675584000009,-0.00008182,
SOL,1675612800018,-0.00019779,
SOL,1675641600001,-0.00004068,
SOL,1675670400000,0.00010000,
SOL,1675699200012,0.00010000,
SOL,1675728000004,-0.00011165,
SOL,1675756800011,0.00002940,
SOL,1675785600018,0.00010000,
SOL,1675814400009,-0.00001031,
SOL,1675843200010,0.00010000,
SOL,1675872000000,0.00010000,
SOL,1675900800014,0.00010000,
SOL,1675929600006,-0.00018909,
SOL,1675958400001,0.00010000,
SOL,1675987200012,0.00010000,
SOL,1676016000005,-0.00018410,
SOL,1676044800020,-0.00011823,
SOL,1676073600007,-0.00020422,
SOL,1676102400002,-0.00007827,
SOL,1676131200021,-0.00029396,
SOL,1676160000004,-0.00043025,
SOL,1676188800000,-0.00045565,
SOL,1676217600002,-0.00025702,
SOL,1676246400006,-0.00021151,
SOL,1676275200008,-0.00021904,
SOL,1676304000002,0.00010000,
SOL,1676332800013,-0.00020755,
SOL,1676361600014,-0.00022864,
SOL,1676390400016,0.00001781,
SOL,1676419200011,0.00009858,
SOL,1676448000000,0.00008397,
SOL,1676476800005,-0.00007224,
SOL,1676505600019,0.00010000,
SOL,1676534400000,0.00010000,
SOL,1676563200001,0.00010000,
SOL,1676592000003,0.00010000,
SOL,1676620800016,0.00010000,
SOL,1676649600000,0.00010000,
SOL,1676678400011,0.00010000,
SOL,1676707200000,0.00010000,
SOL,1676736000007,0.00010000,
SOL,1676764800019,0.00010000,
SOL,1676793600005,0.00010000,
SOL,1676822400003,0.00014645,
SOL,1676851200006,0.00017117,
SOL,1676880000008,0.00019193,
SOL,1676908800006,0.00012760,
SOL,1676937600001,0.00010000,
SOL,1676966400004,0.00016004,
SOL,1676995200011,0.00010000,
SOL,1677024000009,0.00010000,
SOL,1677052800010,0.00010000,
SOL,1677081600000,0.00010000,
SOL,1677110400006,0.00010000,
SOL,1677139200005,0.00010000,
SOL,1677168000002,0.00010000,
SOL,1677196800015,0.00010000,
SOL,1677225600011,0.00010000,
SOL,1677254400014,0.00010000,
SOL,1677283200015,-0.00003219,
SOL,1677312000015,0.00010000,
SOL,1677340800015,0.00010000,
SOL,1677369600007,-0.00004144,
SOL,1677398400012,-0.00007838,
SOL,1677427200000,-0.00001898,
SOL,1677456000011,0.00005327,
SOL,1677484800003,0.00010000,
SOL,1677513600000,0.00008837,
SOL,1677542400011,0.00005760,
SOL,1677571200018,0.00010000,
SOL,1677600000005,0.00008349,
SOL,1677628800016,0.00005877,
SOL,1677657600000,0.00010000,
SOL,1677686400008,0.00010000,
SOL,1677715200009,0.00010000,
SOL,1677744000013,0.00010000,
SOL,1677772800000,-0.00008101,
SOL,1677801600000,0.00002047,
SOL,1677830400013,0.00002627,
SOL,1677859200000,0.00009745,
SOL,1677888000001,0.00006271,
SOL,1677916800008,0.00004321,
SOL,1677945600012,0.00010000,
SOL,1677974400000,0.00010000,
SOL,1678003200000,0.00010000,
SOL,1678032000015,0.00010000,
SOL,1678060800007,0.00010000,
SOL,1678089600017,0.00003586,
SOL,1678118400000,-0.00002168,
SOL,1678147200009,-0.00009600,
SOL,1678176000016,-0.00007843,
SOL,1678204800017,-0.00011785,
SOL,1678233600000,-0.00005279,
SOL,1678262400014,-0.00015628,
SOL,1678291200021,-0.00015932,
SOL,1678320000010,-0.00004860,
SOL,1678348800013,-0.00015189,
SOL,1678377600002,0.00010000,
SOL,1678406400000,-0.00018592,
SOL,1678435200000,0.00008585,
SOL,1678464000005,-0.00019429,
SOL,1678492800011,-0.00036773,
SOL,1678521600003,-0.00019190,
SOL,1678550400011,-0.00035499,
SOL,1678579200001,-0.00013186,
SOL,1678608000000,0.00006800,
SOL,1678636800005,-0.00019726,
SOL,1678665600010,0.00010000,
